rank,category,racename,race_id,rider_name,rider_id,points,jpp,date
8,1.WT3,National Championships Norway (Tverlandet) R.R.,43046,FELDMANN Karsten Larsen,32977,0.0,0,2024-06-23
9,1.WT3,National Championships Norway (Tverlandet) R.R.,43046,NORDHAGEN Jørgen,35592,0.0,0,2024-06-23
10,1.WT3,National Championships Norway (Tverlandet) R.R.,43046,SANDSTAD Halvor Utengen,35624,0.0,0,2024-06-23
1,NC4,National Championships Switzerland (Aire-la-Ville) R.R.,43044,SCHMID Mauro,29214,0.0,0,2024-06-23
1,NC5,National Championships Ukraine (Vidnyky) R.R. (prov.),43083,SYDOR Sergiy,31676,0.0,0,2024-06-23
1,NC5,National Championships Costa Rica (Perez Zeledon) R.R. (prov.),43093,BONILLA QUIROS Daniel Andres,23672,0.0,0,2024-06-23
1,NC5,National Championships Romania (Ocna Sibiului) R.R.,43089,RAILEANU Cristian,13770,0.0,0,2024-06-23
1,NC5,National Championships Luxembourg (Harlange) R.R.,43568,GENIETS Kévin,25763,0.0,0,2024-06-23
1,NC4,National Championships Hungary (Pannonhalma) R.R,43069,VALTER Attila,27198,0.0,0,2024-06-23
1,NC5,National Championships Sweden (Linköping) R.R.,43314,ERIKSSON Jacob,27920,0.0,0,2024-06-23
1,NC5,National Championships Turkey (Aksaray) R.R.,43087,ARIKAN Dogukan,31155,0.0,0,2024-06-23
1,NC4,National Championships Ireland (Athea) R.R. (prov.),43053,RAFFERTY Darren,31511,0.0,0,2024-06-23
1,NC5,"National Championships Slovakia (Jevicko, Cze) R.R. (prov.)",43081,KUBIS Lukas,29513,0.0,0,2024-06-23
1,NC5,National Championships Japan (Izu) R.R. (prov.),43073,KOBAYASHI Marino,26223,0.0,0,2024-06-23
1,NC5,National Championships Croatia (Dubrava) R.R. (prov.),43103,POTOCKI Viktor,27896,0.0,0,2024-06-23
1,NC5,National Championships Serbia (Beranovac) R.R. (prov.),43112,ILIC Ognjen,26839,0.0,0,2024-06-23
1,NC5,National Championships Indonesia () R.R. (prov.),43101,KUSUMA Terry Yudha,33545,0.0,0,2024-06-23
1,NC4,National Championships Canada (Saint-Georges) R.R. (prov.),43055,WOODS Michael,20257,0.0,0,2024-06-22
1,NC5,National Championships Algeria (Didouche Mourad) R.R.,43077,LAGAB Azzedine,10294,0.0,0,2024-06-22
1,NC5,National Championships Israel (Srigim) R.R. (prov.),43079,KOGUT Oded,31902,0.0,0,2024-06-22
1,NC4,National Championships Estonia (Voru) R.R.,43067,VAHTRA Norman,24200,0.0,0,2024-06-22
1,NC5,"National Championships Latvia (Voru, Est) R.R.",43065,LIEPINS Emils,18296,0.0,0,2024-06-22
1,NC5,"National Championships Lithuania (Voru, Est) R.R.",43099,LASINIS Venantas,25030,0.0,0,2024-06-22
1,NCT5,National Championships Croatia (Lekenik) I.T.T.,43104,GOJKOVIC Nicolas,35340,0.0,0,2024-06-22
1,NCT1,National Championships Denmark (Herning) I.T.T.,43030,SKJELMOSE JENSEN Mattias,30166,0.0,0,2024-06-21
1,NCT1,National Championships Spain (Galapagar) I.T.T.,43036,DE LA CRUZ MELGAREJO David,12719,0.0,0,2024-06-21
1,NCT4,National Championships Canada (Saint-Prosper) I.T.T.,43056,COTE Pier-André,26176,0.0,0,2024-06-21
1,NCT1,National Championships Germany (Donaueschingen - Bad Dürrheim) I.T.T.,43047,POLITT Nils,20847,0.0,0,2024-06-21
1,NCT4,National Championships Portugal (Santa Maria da Feira) I.T.T.,43049,MORGADO Antonio Tomas,34222,0.0,0,2024-06-21
1,NCT5,National Championships Romania (Mandra) I.T.T.,43090,DIMA Emil,25233,0.0,0,2024-06-21
1,NCT4,National Championships Austria (Königswiesen) I.T.T.,43052,GROSSSCHARTNER Felix,19548,0.0,0,2024-06-21
1,NCT5,National Championships Luxembourg (Harlange) I.T.T.,43567,WENZEL Mats,31859,0.0,0,2024-06-21
1,NCT4,National Championships Venezuela (San Carlos) I.T.T.,43072,AULAR SANABRIA Orluis Alberto,24326,0.0,0,2024-06-21
1,NCT5,National Championships Turkey (Aksaray) I.T.T.,43088,ÖRKEN Ahmet,19560,0.0,0,2024-06-21
1,NCT5,National Championships Costa Rica (Perez Zeledon) I.T.T.,43094,HUERTAS ARAYA Jason Andrey,27698,0.0,0,2024-06-21
1,NCT5,National Championships Israel (Atlit) I.T.T.,43080,KOGUT Oded,31902,0.0,0,2024-06-21
1,NCT5,National Championships Japan (Izu) I.T.T.,43074,KANEKO Sohei,25212,0.0,0,2024-06-21
1,NC5,National Championships North Macedonia () I.T.T. (prov.),43154,SIMONOVSKI Darko,25776,0.0,0,2024-06-21
1,NCT5,National Championships Serbia (Erdevik) I.T.T.,43113,RAJOVIC Dusan,25600,0.0,0,2024-06-21
1,NCT4,National Championships Slovenia (Trebnje) I.T.T.,43034,MOHORIC Matej,21145,0.0,0,2024-06-20
1,NCT1,National Championships France (Saint-Martin-de-Landelles) I.T.T.,43032,ARMIRAIL Bruno,22906,0.0,0,2024-06-20
1,NCT1,National Championships Belgium (Binche) I.T.T.,43028,WELLENS Tim,16722,0.0,0,2024-06-20
1,NCT1,National Championships Italy (Grosseto) I.T.T.,43041,GANNA Filippo,24057,0.0,0,2024-06-20
1,NCT4,National Championships Poland (Radzanowo) I.T.T.,43064,MACIEJUK Filip,27941,0.0,0,2024-06-20
1,NCT5,National Championships Czech Republic (Jevicko) I.T.T.,43062,VACEK Mathias,31713,0.0,0,2024-06-20
1,NCT4,National Championships Ireland (Athea) I.T.T.,43054,DUNBAR Edward,23765,0.0,0,2024-06-20
1,NCT1,National Championships Norway (Saltstraumen) I.T.T.,43045,WAERENSKJOLD Søren,29187,0.0,0,2024-06-20
1,NCT4,National Championships Switzerland (Aire-la-Ville) I.T.T.,43043,KÜNG Stefan,20960,0.0,0,2024-06-20
1,NC5,National Championships China () R.R. (prov.),43091,HAO Ran,29732,0.0,0,2024-06-20
1,NCT5,National Championships Algeria (Didouche Mourad) I.T.T. (prov.),43078,LAGAB Azzedine,10294,0.0,0,2024-06-20
1,NCT5,"National Championships Slovakia (Jevicko, Cze) I.T.T.",43082,KUBIS Lukas,29513,0.0,0,2024-06-20
1,NCT5,National Championships Bermuda (Clearwater) I.T.T. (prov.),43341,HOPKINS Kaden,30107,0.0,0,2024-06-20
1,NCT5,National Championships Bulgaria () I.T.T. (prov.),43339,STOYNEV Emil,34214,0.0,0,2024-06-20
1,NCT1,National Championships Netherlands (Steenbergen) I.T.T.,43039,HOOLE Daan,27709,0.0,0,2024-06-19
1,NCT1,National Championships Great Britain (Catterick) I.T.T.,43038,TARLING Joshua,34297,0.0,0,2024-06-19
1,NCT4,National Championships Kazakhstan (Taldykorgan) I.T.T.,43060,GRUZDEV Dmitriy,4079,0.0,0,2024-06-19
1,NCT5,National Championships Ukraine (Lviv) I.T.T.,43084,HRYNIV Vitaliy,28680,0.0,0,2024-06-19
1,NCT4,National Championships Hungary (Bocskaikert I.T.T.,43070,PEAK Barnabas,27066,0.0,0,2024-06-19
1,NCT5,National Championships Sweden (Linköping) I.T.T.,43313,SÖDERQVIST Jakob,34230,0.0,0,2024-06-18
1,NCT4,National Championships Estonia (Varbuse) I.T.T.,43068,TAARAMÄE Rein,1646,0.0,0,2024-06-18
1,NCT5,National Championships Latvia (Bikernieku) I.T.T.,43066,KRASTS Alekss,31458,0.0,0,2024-06-17
1,2.WT1,"Tour de Suisse, General classification",43213,YATES Adam,18975,0.0,0,2024-06-16
2,2.WT1,"Tour de Suisse, General classification",43213,ALMEIDA Joao Pedro Gonçalves,26482,0.0,0,2024-06-16
3,2.WT1,"Tour de Suisse, General classification",43213,SKJELMOSE JENSEN Mattias,30166,0.0,0,2024-06-16
4,2.WT1,"Tour de Suisse, General classification",43213,BERNAL GOMEZ Egan Arley,24926,0.0,0,2024-06-16
5,2.WT1,"Tour de Suisse, General classification",43213,RICCITELLO Matthew,31559,0.0,0,2024-06-16
6,2.WT1,"Tour de Suisse, General classification",43213,PIDCOCK Thomas,27708,0.0,0,2024-06-16
7,2.WT1,"Tour de Suisse, General classification",43213,MAS NICOLAU Enric,22794,0.0,0,2024-06-16
8,2.WT1,"Tour de Suisse, General classification",43213,ONLEY Oscar,31724,0.0,0,2024-06-16
9,2.WT1,"Tour de Suisse, General classification",43213,KELDERMAN Wilco,15171,0.0,0,2024-06-16
10,2.WT1,"Tour de Suisse, General classification",43213,GALL Felix,26383,0.0,0,2024-06-16
1,2.WT1s,"Tour de Suisse, Stage 8 : Aigle - Villars-sur Ollon",43212,ALMEIDA Joao Pedro Gonçalves,26482,0.0,0,2024-06-16
1,2.WT1r,"Tour de Suisse, Mountains classification",43215,YATES Adam,18975,0.0,0,2024-06-16
1,2.WT1r,"Tour de Suisse, Points classification",43214,YATES Adam,18975,0.0,0,2024-06-16
1,2.PS,"Belgium Tour, General classification",43244,WAERENSKJOLD Søren,29187,0.0,0,2024-06-16
2,2.PS,"Belgium Tour, General classification",43244,VACEK Mathias,31713,0.0,0,2024-06-16
3,2.PS,"Belgium Tour, General classification",43244,ARANBURU DEBA Alexander,23940,0.0,0,2024-06-16
4,2.PS,"Belgium Tour, General classification",43244,PHILIPSEN Jasper,26392,0.0,0,2024-06-16
5,2.PS,"Belgium Tour, General classification",43244,STUYVEN Jasper,18233,0.0,0,2024-06-16
6,2.PS,"Belgium Tour, General classification",43244,ASGREEN Kasper,23558,0.0,0,2024-06-16
7,2.PS,"Belgium Tour, General classification",43244,SEGAERT Alec,33567,0.0,0,2024-06-16
8,2.PS,"Belgium Tour, General classification",43244,TOUZE Damien,24767,0.0,0,2024-06-16
9,2.PS,"Belgium Tour, General classification",43244,HAGENES Per Strand,30442,0.0,0,2024-06-16
10,2.PS,"Belgium Tour, General classification",43244,COTE Pier-André,26176,0.0,0,2024-06-16
1,2.PS,"Tour of Slovenia, General classification",43226,ALEOTTI Giovanni,28451,0.0,0,2024-06-16
2,2.PS,"Tour of Slovenia, General classification",43226,BILBAO LOPEZ DE ARMENTIA Pello,17881,0.0,0,2024-06-16
3,2.PS,"Tour of Slovenia, General classification",43226,PELLIZZARI Giulio,33100,0.0,0,2024-06-16
4,2.PS,"Tour of Slovenia, General classification",43226,POZZOVIVO Domenico,1999,0.0,0,2024-06-16
5,2.PS,"Tour of Slovenia, General classification",43226,CASTRILLO ZAPATER Pablo,34135,0.0,0,2024-06-16
6,2.PS,"Tour of Slovenia, General classification",43226,DOUBLE Paul,27721,0.0,0,2024-06-16
7,2.PS,"Tour of Slovenia, General classification",43226,HEALY Ben,28846,0.0,0,2024-06-16
8,2.PS,"Tour of Slovenia, General classification",43226,ZANA Filippo,27749,0.0,0,2024-06-16
9,2.PS,"Tour of Slovenia, General classification",43226,CRAS Steff,24257,0.0,0,2024-06-16
10,2.PS,"Tour of Slovenia, General classification",43226,JOHANNESSEN Tobias Halland,31567,0.0,0,2024-06-16
1,2.PSs,"Belgium Tour, Stage 5 : Brussel - Brussel",43243,MERLIER Tim,17988,0.0,0,2024-06-16
1,2.PSs,"Tour of Slovenia, Stage 5 : Sentjernej - Novo Mesto",43225,HEALY Ben,28846,0.0,0,2024-06-16
1,NC5,National Championships Finland (Espoo) R.R.,43312,HÄNNINEN Jaakko,27211,0.0,0,2024-06-16
1,NCT5,National Championships Guatemala (Siquinala) I.T.T. (prov.),43106,RODAS OCHOA Manuel Oseas,3382,0.0,0,2024-06-16
1,2.WT1s,"Tour de Suisse, Stage 7 : Villars-sur-Ollon - Villars-sur-Ollon",43211,YATES Adam,18975,0.0,0,2024-06-15
1,2.PSs,"Belgium Tour, Stage 4 : Durbuy - Durbuy",43242,ARANBURU DEBA Alexander,23940,0.0,0,2024-06-15
1,2.PSs,"Tour of Slovenia, Stage 4 : Skofljica - Krvavec",43224,BILBAO LOPEZ DE ARMENTIA Pello,17881,0.0,0,2024-06-15
1,NC4,National Championships Eritrea () R.R. (prov.),43057,TESFATSION Natnael Ocbit,28234,0.0,0,2024-06-15
1,NCT5,National Championships Lithuania (Utena) I.T.T. (prov.),43100,LASINIS Venantas,25030,0.0,0,2024-06-15
1,2.WT1s,"Tour de Suisse, Stage 6 : Ulrichen - Blatten-Belalp (prov.)",43210,ALMEIDA Joao Pedro Gonçalves,26482,0.0,0,2024-06-14
1,2.PSs,"Belgium Tour, Stage 3 : Turnhout - Scherpenheuvel Zichem (prov.)",43241,PHILIPSEN Jasper,26392,0.0,0,2024-06-14
1,2.PSs,"Tour of Slovenia, Stage 3 : Ljubljana - Nova Gorica (prov.)",43223,ALEOTTI Giovanni,28451,0.0,0,2024-06-14
1,NCT5,National Championships Finland (Espoo) I.T.T. (prov.),43311,LARSEN Trond,27210,0.0,0,2024-06-14
1,2.WT1s,"Tour de Suisse, Stage 5 : Ambri - Cari (prov.)",43209,YATES Adam,18975,0.0,0,2024-06-13
1,2.PSs,"Belgium Tour, Stage 2 : Merelbeke - Knokke Heist (prov.)",43240,MERLIER Tim,17988,0.0,0,2024-06-13
1,2.PSs,"Tour of Slovenia, Stage 2 : Zalec - Rogaska Slatina (prov.)",43222,BAUHAUS Phil,20861,0.0,0,2024-06-13
1,NCT4,National Championships Eritrea () I.T.T.,43058,GEBREIGZABHIER Amanuel Werkilul,21482,0.0,0,2024-06-13
1,2.WT1s,"Tour de Suisse, Stage 4 : Rüschlikon - San Gottardo (prov.)",43208,TRAEEN Torstein,24068,0.0,0,2024-06-12
1,2.PSs,"Belgium Tour, Stage 1 : Beringen I.T.T. (prov.)",43239,WAERENSKJOLD Søren,29187,0.0,0,2024-06-12
1,2.PSs,"Tour of Slovenia, Stage 1 : Murska Sobota - Ormoz (prov.)",43221,GROENEWEGEN Dylan,19238,0.0,0,2024-06-12
1,CC2,Asian Cycling Championships (Almaty) R.R.,43302,KIM Eu-ro,28170,0.0,0,2024-06-12
2,CC2,Asian Cycling Championships (Almaty) R.R.,43302,LYU Xianjing,28143,0.0,0,2024-06-12
3,CC2,Asian Cycling Championships (Almaty) R.R.,43302,FEDOROV Yevgeniy,29309,0.0,0,2024-06-12
4,CC2,Asian Cycling Championships (Almaty) R.R.,43302,ROSLI Muhammad Nur Aiman,29594,0.0,0,2024-06-12
5,CC2,Asian Cycling Championships (Almaty) R.R.,43302,YAMAMOTO Masaki,25011,0.0,0,2024-06-12
6,CC2,Asian Cycling Championships (Almaty) R.R.,43302,BRUSSENSKIY Gleb,29310,0.0,0,2024-06-12
7,CC2,Asian Cycling Championships (Almaty) R.R.,43302,SIRIRONNACHAI Sarawut,18945,0.0,0,2024-06-12
8,CC2,Asian Cycling Championships (Almaty) R.R.,43302,SAINBAYAR Jambaljamts,24289,0.0,0,2024-06-12
9,CC2,Asian Cycling Championships (Almaty) R.R.,43302,JUNG Woo-ho,25237,0.0,0,2024-06-12
10,CC2,Asian Cycling Championships (Almaty) R.R.,43302,LIPHONGYU Navuti,16609,0.0,0,2024-06-12
1,2.WT1s,"Tour de Suisse, Stage 3 : Steinmaur - Rüschlikon (prov.)",43207,NYS Thibau,32185,0.0,0,2024-06-11
1,2.WT1s,"Tour de Suisse, Stage 2 : Vaduz - Regensdorf (prov.)",43206,COQUARD Bryan,18714,0.0,0,2024-06-10
1,2.WT1,"Critérium du Dauphiné, General classification",43181,ROGLIC Primoz,20719,0.0,0,2024-06-09
2,2.WT1,"Critérium du Dauphiné, General classification",43181,JORGENSON Matteo,28057,0.0,0,2024-06-09
3,2.WT1,"Critérium du Dauphiné, General classification",43181,GEE Derek,26869,0.0,0,2024-06-09
4,2.WT1,"Critérium du Dauphiné, General classification",43181,RODRIGUEZ CANO Carlos,30836,0.0,0,2024-06-09
5,2.WT1,"Critérium du Dauphiné, General classification",43181,DE PLUS Laurens,24106,0.0,0,2024-06-09
6,2.WT1,"Critérium du Dauphiné, General classification",43181,VLASOV Aleksandr,24316,0.0,0,2024-06-09
7,2.WT1,"Critérium du Dauphiné, General classification",43181,EVENEPOEL Remco,28377,0.0,0,2024-06-09
8,2.WT1,"Critérium du Dauphiné, General classification",43181,CICCONE Giulio,21812,0.0,0,2024-06-09
9,2.WT1,"Critérium du Dauphiné, General classification",43181,LAZKANO LOPEZ Oier,30595,0.0,0,2024-06-09
10,2.WT1,"Critérium du Dauphiné, General classification",43181,LANDA MEANA Mikel,14319,0.0,0,2024-06-09
1,2.WT1s,"Tour de Suisse, Stage 1 : Vaduz I.T.T. (prov.)",43205,LAMPAERT Yves,19941,0.0,0,2024-06-09
1,2.WT1s,"Critérium du Dauphiné, Stage 8 : Thônes - Plateau des Glières",43180,RODRIGUEZ CANO Carlos,30836,0.0,0,2024-06-09
1,2.WT1r,"Critérium du Dauphiné, Mountains classification",43183,FORTUNATO Lorenzo,25552,0.0,0,2024-06-09
1,2.WT1r,"Critérium du Dauphiné, Points classification",43182,ROGLIC Primoz,20719,0.0,0,2024-06-09
1,2.1,"ZLM Tour, General classification",43189,HERREGODTS Rune,28392,0.0,0,2024-06-09
2,2.1,"ZLM Tour, General classification",43189,WALKER Max,31835,0.0,0,2024-06-09
3,2.1,"ZLM Tour, General classification",43189,BOHLI Tom,20692,0.0,0,2024-06-09
1,2.1s,"ZLM Tour, Stage 5 : Oosterhout - Oosterhout",43188,SALBY Alexander,26419,0.0,0,2024-06-09
1,CCT2,Asian Cycling Championships (Almaty) I.T.T.,43301,FEDOROV Yevgeniy,29309,0.0,0,2024-06-09
1,NC5,National Championships Saint Vincent & the Grenadines () R.R. (prov.),43023,BAILEY Zefal Trevor,21526,0.0,0,2024-06-09
1,2.WT1s,"Critérium du Dauphiné, Stage 7 : Albertville - Samoëns 1600",43179,ROGLIC Primoz,20719,0.0,0,2024-06-08
1,1.PS,Dwars door het Hageland,43019,VERMEERSCH Gianni,18247,0.0,0,2024-06-08
2,1.PS,Dwars door het Hageland,43019,ABRAHAMSEN Jonas,22233,0.0,0,2024-06-08
3,1.PS,Dwars door het Hageland,43019,DE VRIES Hartthijs,23351,0.0,0,2024-06-08
4,1.PS,Dwars door het Hageland,43019,TILLER Rasmus Fossum,25623,0.0,0,2024-06-08
5,1.PS,Dwars door het Hageland,43019,WAERENSKJOLD Søren,29187,0.0,0,2024-06-08
6,1.PS,Dwars door het Hageland,43019,HERMANS Quinten,22077,0.0,0,2024-06-08
7,1.PS,Dwars door het Hageland,43019,RONHAAR Pim,30780,0.0,0,2024-06-08
8,1.PS,Dwars door het Hageland,43019,ANIOLKOWSKI Stanislaw,24940,0.0,0,2024-06-08
9,1.PS,Dwars door het Hageland,43019,TAMINIAUX Lionel,23416,0.0,0,2024-06-08
10,1.PS,Dwars door het Hageland,43019,LOOCKX Lander,28470,0.0,0,2024-06-08
1,2.1s,"ZLM Tour, Stage 4 : Roosendaal - Roosendaal",43187,VAN UDEN Casper,30636,0.0,0,2024-06-08
1,2.WT1s,"Critérium du Dauphiné, Stage 6 : Hauterives - Le Collet d'Allevard (prov.)",43178,ROGLIC Primoz,20719,0.0,0,2024-06-07
1,2.1s,"ZLM Tour, Stage 3 : Schijndel - Buchten (prov.)",43186,SCHULTING Peter,4146,0.0,0,2024-06-07
1,1.1,GP Kanton Aargau - Gippingen,43018,VAN GILS Maxim,28521,0.0,0,2024-06-07
2,1.1,GP Kanton Aargau - Gippingen,43018,BETTIOL Alberto,20697,0.0,0,2024-06-07
3,1.1,GP Kanton Aargau - Gippingen,43018,ADRIA OLIVERAS Roger,27469,0.0,0,2024-06-07
1,2.WT1s,"Critérium du Dauphiné, Stage 5 : Amplepuis - Saint-Priest (prov.)",43177,no result,13543,0.0,0,2024-06-06
1,2.1s,"ZLM Tour, Stage 2 : Middelburg - Wissenkerke (prov.)",43185,VAN UDEN Casper,30636,0.0,0,2024-06-06
1,2.WT1s,"Critérium du Dauphiné, Stage 4 : Saint-Germain-Laval - Neulise I.T.T. (prov.)",43176,EVENEPOEL Remco,28377,0.0,0,2024-06-05
1,2.1s,"ZLM Tour, Stage 1 : Westkapelle I.T.T. (prov.)",43184,HERREGODTS Rune,28392,0.0,0,2024-06-05
1,2.WT1s,"Critérium du Dauphiné, Stage 3 : Celles-sur-Durolle - Les Estables (prov.)",43175,GEE Derek,26869,0.0,0,2024-06-04
1,2.WT1s,"Critérium du Dauphiné, Stage 2 : Gannat - Col de la Loge (prov.)",43174,CORT NIELSEN Magnus,19448,0.0,0,2024-06-03
1,2.WT1s,"Critérium du Dauphiné, Stage 1 : Saint-Pourçain-sur-Sioule - Saint-Pourçain-sur-Sioule (prov.)",43173,PEDERSEN Mads,21992,0.0,0,2024-06-02
1,1.PS,Brussels Cycling Classic,43016,ABRAHAMSEN Jonas,22233,0.0,0,2024-06-02
2,1.PS,Brussels Cycling Classic,43016,GIRMAY HAILU Biniam,29474,0.0,0,2024-06-02
3,1.PS,Brussels Cycling Classic,43016,GROVES Kaden,26637,0.0,0,2024-06-02
4,1.PS,Brussels Cycling Classic,43016,ACKERMANN Pascal,20917,0.0,0,2024-06-02
5,1.PS,Brussels Cycling Classic,43016,MOSCHETTI Matteo,27126,0.0,0,2024-06-02
6,1.PS,Brussels Cycling Classic,43016,MOLANO BENAVIDES Juan Sebastian,23463,0.0,0,2024-06-02
7,1.PS,Brussels Cycling Classic,43016,FIORELLI Filippo,24152,0.0,0,2024-06-02
8,1.PS,Brussels Cycling Classic,43016,TAMINIAUX Lionel,23416,0.0,0,2024-06-02
9,1.PS,Brussels Cycling Classic,43016,FRETIN Milan,32617,0.0,0,2024-06-02
10,1.PS,Brussels Cycling Classic,43016,GALVAN FERNANDEZ Francisco,27470,0.0,0,2024-06-02
1,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,ROLLAND Brieuc,33756,0.0,0,2024-06-02
2,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,DOCKX Aaron,34689,0.0,0,2024-06-02
3,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,BISIAUX Léo,35822,0.0,0,2024-06-02
4,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,DALBY Simon,32795,0.0,0,2024-06-02
5,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,TOUSSAINT Wouter,34552,0.0,0,2024-06-02
6,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,VAN BEKKUM Darren,31717,0.0,0,2024-06-02
7,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,WALLENBORN Arno,33835,0.0,0,2024-06-02
8,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,RUIZ ACUÑA Jeferson Armando,32074,0.0,0,2024-06-02
9,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,AEBERSOLD Nils,35553,0.0,0,2024-06-02
10,2.NC,"Course de la Paix U23 - GP Jeseniky, General classification",43000,LIMA Daniel Botelho Freitas,34597,0.0,0,2024-06-02
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 4 : Sumperk - Jesenik",42999,MOURIS Wessel,34394,0.0,0,2024-06-02
1,1.1,Heistse Pijl,42851,KRISTOFF Alexander,4179,0.0,0,2024-06-01
2,1.1,Heistse Pijl,42851,VAN UDEN Casper,30636,0.0,0,2024-06-01
3,1.1,Heistse Pijl,42851,CAPIOT Amaury,22669,0.0,0,2024-06-01
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 3 : Bruntal - Dlouhe Strane",42998,ROLLAND Brieuc,33756,0.0,0,2024-06-01
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 2 : Unicov - Rymarov",42997,MAGNIER Paul,34555,0.0,0,2024-05-31
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 1 : Krnov - Opava (prov.)",42996,NØRTOFT Morten Aalling,32145,0.0,0,2024-05-30
1,1.PS,Circuit Franco-Belge,42832,GIRMAY HAILU Biniam,29474,0.0,0,2024-05-29
2,1.PS,Circuit Franco-Belge,42832,ZINGLE Axel,31263,0.0,0,2024-05-29
3,1.PS,Circuit Franco-Belge,42832,HIRSCHI Marc,26509,0.0,0,2024-05-29
4,1.PS,Circuit Franco-Belge,42832,BERCKMOES Jenno,32588,0.0,0,2024-05-29
5,1.PS,Circuit Franco-Belge,42832,JEANNIERE Emilien,29288,0.0,0,2024-05-29
6,1.PS,Circuit Franco-Belge,42832,ALBANESE Vincenzo,24139,0.0,0,2024-05-29
7,1.PS,Circuit Franco-Belge,42832,MIQUEL DELGADO Pau,32609,0.0,0,2024-05-29
8,1.PS,Circuit Franco-Belge,42832,KOPECKY Matyas,33001,0.0,0,2024-05-29
9,1.PS,Circuit Franco-Belge,42832,PRADES REVERTER Eduard,12400,0.0,0,2024-05-29
10,1.PS,Circuit Franco-Belge,42832,GROVES Kaden,26637,0.0,0,2024-05-29
1,1.1,Mercan'Tour Classic Alpes-Maritimes,42831,MARTINEZ Lenny,32721,0.0,0,2024-05-29
2,1.1,Mercan'Tour Classic Alpes-Maritimes,42831,BERTHET Clément,31634,0.0,0,2024-05-29
3,1.1,Mercan'Tour Classic Alpes-Maritimes,42831,VANHOUCKE Harm,25652,0.0,0,2024-05-29
1,GT2,"Giro dItalia, General classification",42874,POGACAR Tadej,26526,0.0,0,2024-05-26
2,GT2,"Giro dItalia, General classification",42874,MARTINEZ POVEDA Daniel Felipe,23503,0.0,0,2024-05-26
3,GT2,"Giro dItalia, General classification",42874,THOMAS Geraint,3891,0.0,0,2024-05-26
